,current_focus_point,time
4574,0,1710159866.1202533
4575,0,1710159866.1207855
4576,0,1710159866.1212702
4577,0,1710159866.121731
4578,0,1710159866.1223042
4579,0,1710159866.1227984
4580,0,1710159866.1232903
4581,0,1710159866.1237884
4582,0,1710159866.124247
4583,0,1710159866.124693
4584,0,1710159866.1251504
4585,0,1710159866.1256366
4586,0,1710159866.126122
4587,0,1710159866.126592
4588,0,1710159866.1270623
4589,0,1710159866.1275518
4590,0,1710159866.1280077
4591,0,1710159866.128449
4592,0,1710159866.1288981
4593,0,1710159866.1293454
4594,0,1710159866.1298132
4595,0,1710159866.1302776
4596,0,1710159866.1307302
4597,0,1710159866.131179
4598,0,1710159866.1316385
4599,0,1710159866.1320999
4600,0,1710159866.1325543
4601,0,1710159866.133005
4602,0,1710159866.1334784
4603,0,1710159866.1339376
4604,0,1710159866.1343846
4605,0,1710159866.1348503
4606,0,1710159866.135305
4607,0,1710159866.1357732
4608,0,1710159866.136226
4609,0,1710159866.1367655
4610,0,1710159866.1373
4611,0,1710159866.1377974
4612,0,1710159866.1382613
4613,0,1710159866.138744
4614,0,1710159866.1391892
4615,0,1710159866.1396341
4616,0,1710159866.140112
4617,0,1710159866.1405625
4618,0,1710159866.1410158
4619,0,1710159866.1414602
4620,0,1710159866.1419327
4621,0,1710159866.1423936
4622,0,1710159866.142884
4623,0,1710159866.1433382
4624,0,1710159866.143809
4625,0,1710159866.1443136
4626,0,1710159866.1448038
4627,0,1710159866.1452675
4628,0,1710159866.1457574
4629,0,1710159866.146229
4630,0,1710159866.1467092
4631,0,1710159866.1471884
4632,0,1710159866.147685
4633,0,1710159866.1481528
4634,0,1710159866.1486087
4635,0,1710159866.1490748
4636,0,1710159866.1495616
4637,0,1710159866.1500263
4638,0,1710159866.150453
4639,0,1710159866.1509001
4640,0,1710159866.1513715
4641,0,1710159866.1518245
4642,0,1710159866.1523707
4643,0,1710159866.1528456
4644,0,1710159866.1534138
4645,0,1710159866.1539133
4646,0,1710159866.1543982
4647,0,1710159866.1549118
4648,0,1710159866.155393
4649,0,1710159866.155874
4650,0,1710159866.156341
4651,0,1710159866.1568358
4652,0,1710159866.1573489
4653,0,1710159866.1578507
4654,0,1710159866.1583545
4655,0,1710159866.1588402
4656,0,1710159866.1593437
4657,0,1710159866.1597917
4658,0,1710159866.1602435
4659,0,1710159866.160738
4660,0,1710159866.1612256
4661,0,1710159866.1616857
4662,0,1710159866.1621437
4663,0,1710159866.1626108
4664,0,1710159866.163089
4665,0,1710159866.1635437
4666,0,1710159866.1639893
4667,0,1710159866.164446
4668,0,1710159866.1648889
4669,0,1710159866.1653626
4670,0,1710159866.16583
4671,0,1710159866.166288
4672,0,1710159866.1667798
4673,0,1710159866.167271
4674,0,1710159866.167709
4675,0,1710159866.168151
4676,0,1710159866.168662
4677,0,1710159866.1692033
4678,0,1710159866.169661
4679,0,1710159866.1701
4680,0,1710159866.1705396
4681,0,1710159866.1710021
4682,0,1710159866.171471
4683,0,1710159866.171943
4684,0,1710159866.1723993
4685,0,1710159866.1728368
4686,0,1710159866.173292
4687,0,1710159866.1737516
4688,0,1710159866.174204
4689,0,1710159866.1746404
4690,0,1710159866.1750884
4691,0,1710159866.1756034
4692,0,1710159866.1761172
4693,0,1710159866.1765988
4694,0,1710159866.1771266
4695,0,1710159866.1777737
4696,0,1710159866.1782713
4697,0,1710159866.1787684
4698,0,1710159866.1793091
4699,0,1710159866.179849
4700,0,1710159866.1803823
4701,0,1710159866.1808875
4702,0,1710159866.181363
4703,0,1710159866.1818628
4704,0,1710159866.182363
4705,0,1710159866.1828485
4706,0,1710159866.1833334
4707,0,1710159866.1838286
4708,0,1710159866.1843228
4709,0,1710159866.1848254
4710,0,1710159866.1854174
4711,0,1710159866.1858966
4712,0,1710159866.1863642
4713,0,1710159866.1868496
4714,0,1710159866.1873052
4715,0,1710159866.1877155
4716,0,1710159866.1881583
4717,0,1710159866.1886377
4718,0,1710159866.1890893
4719,0,1710159866.1895576
4720,0,1710159866.190022
4721,0,1710159866.1905444
4722,0,1710159866.1910236
4723,0,1710159866.1914792
4724,0,1710159866.191933
4725,0,1710159866.1924126
4726,0,1710159866.1928775
4727,0,1710159866.1933558
4728,0,1710159866.1938233
4729,0,1710159866.194303
4730,0,1710159866.1947908
4731,0,1710159866.1952455
4732,0,1710159866.1956935
4733,0,1710159866.1961606
4734,0,1710159866.196629
4735,0,1710159866.197085
4736,0,1710159866.1975765
4737,0,1710159866.1980522
4738,0,1710159866.1985269
4739,0,1710159866.1989913
4740,0,1710159866.1994765
4741,0,1710159866.199904
4742,0,1710159866.2004206
4743,0,1710159866.2009282
4744,0,1710159866.2014055
4745,0,1710159866.201885
4746,0,1710159866.202343
4747,0,1710159866.2028122
4748,0,1710159866.203279
4749,0,1710159866.2037485
4750,0,1710159866.2042084
4751,0,1710159866.2046654
4752,0,1710159866.2051136
4753,0,1710159866.2055664
4754,0,1710159866.2060332
4755,0,1710159866.2065382
4756,0,1710159866.2070084
4757,0,1710159866.2074413
4758,0,1710159866.2079237
4759,0,1710159866.2084
4760,0,1710159866.20886
4761,0,1710159866.2093146
4762,0,1710159866.2097723
4763,0,1710159866.210273
4764,0,1710159866.2107487
4765,0,1710159866.2112062
4766,0,1710159866.2116573
4767,0,1710159866.2121413
4768,0,1710159866.2126186
4769,0,1710159866.2130823
4770,0,1710159866.2135303
4771,0,1710159866.2140188
4772,0,1710159866.2144911
4773,0,1710159866.214968
4774,0,1710159866.2154326
4775,0,1710159866.2158742
4776,0,1710159866.2163692
4777,0,1710159866.216838
4778,0,1710159866.2172976
4779,0,1710159866.2177544
4780,0,1710159866.2182446
4781,0,1710159866.2187467
4782,0,1710159866.2192082
4783,0,1710159866.2196255
4784,0,1710159866.2202048
4785,0,1710159866.2206676
4786,0,1710159866.2213042
4787,0,1710159866.2217586
4788,0,1710159866.2222137
4789,0,1710159866.2226624
4790,0,1710159866.223117
4791,0,1710159866.22359
4792,0,1710159866.2240548
4793,0,1710159866.2245147
4794,0,1710159866.2249844
4795,0,1710159866.2254522
4796,0,1710159866.2258878
4797,0,1710159866.2263427
4798,0,1710159866.2268143
4799,0,1710159866.2272768
4800,0,1710159866.2277453
4801,0,1710159866.2282066
4802,0,1710159866.2286644
4803,0,1710159866.2291157
4804,0,1710159866.2295694
4805,0,1710159866.2300525
4806,0,1710159866.2304983
4807,0,1710159866.2309856
4808,0,1710159866.2314682
4809,0,1710159866.231935
4810,0,1710159866.232396
4811,0,1710159866.2328532
4812,0,1710159866.233313
4813,0,1710159866.2337966
4814,0,1710159866.23426
4815,0,1710159866.234694
4816,0,1710159866.2351186
4817,0,1710159866.235565
4818,0,1710159866.236051
4819,0,1710159866.2368693
4820,0,1710159866.237454
4821,0,1710159866.2380412
4822,0,1710159866.2385297
4823,0,1710159866.239015
4824,0,1710159866.2395911
4825,0,1710159866.240174
4826,0,1710159866.2406924
4827,0,1710159866.2411618
4828,0,1710159866.2416492
4829,0,1710159866.2421374
4830,0,1710159866.242632
4831,0,1710159866.243114
4832,0,1710159866.2436194
4833,0,1710159866.2440875
4834,0,1710159866.244563
4835,0,1710159866.2450716
4836,0,1710159866.2455637
4837,0,1710159866.246095
4838,0,1710159866.246635
4839,0,1710159866.2471056
4840,0,1710159866.2475777
4841,0,1710159866.248039
4842,0,1710159866.2485387
4843,0,1710159866.2490115
4844,0,1710159866.2494726
4845,0,1710159866.2499356
4846,0,1710159866.2504227
4847,0,1710159866.2509053
4848,0,1710159866.2513688
4849,0,1710159866.2518141
4850,0,1710159866.2522914
4851,0,1710159866.2528532
4852,0,1710159866.2533994
4853,0,1710159866.2539356
4854,0,1710159866.2544343
4855,0,1710159866.2549384
4856,0,1710159866.2553945
4857,0,1710159866.2558863
4858,0,1710159866.256358
4859,0,1710159866.256808
4860,0,1710159866.2573068
4861,0,1710159866.2577388
4862,0,1710159866.2582443
4863,0,1710159866.2587247
4864,0,1710159866.2592182
4865,0,1710159866.259733
4866,0,1710159866.2602603
4867,0,1710159866.2607706
4868,0,1710159866.261267
4869,0,1710159866.2617552
4870,0,1710159866.2622707
4871,0,1710159866.262776
4872,0,1710159866.2632468
4873,0,1710159866.2637393
4874,0,1710159866.2641716
4875,0,1710159866.2646332
4876,0,1710159866.2650936
4877,0,1710159866.2655401
4878,0,1710159866.2659671
4879,0,1710159866.2664142
4880,0,1710159866.2668898
4881,0,1710159866.2673645
4882,0,1710159866.267839
4883,0,1710159866.268311
4884,0,1710159866.2687697
4885,0,1710159866.2693458
4886,0,1710159866.2698283
4887,0,1710159866.2703629
4888,0,1710159866.270834
4889,0,1710159866.2713003
4890,0,1710159866.2717671
4891,0,1710159866.272241
4892,0,1710159866.2726955
4893,0,1710159866.273153
4894,0,1710159866.2736173
4895,0,1710159866.2740948
4896,0,1710159866.2745366
4897,0,1710159866.2750082
4898,0,1710159866.2755
4899,0,1710159866.2759724
4900,0,1710159866.2764344
4901,0,1710159866.2768922
4902,0,1710159866.2773945
4903,0,1710159866.2778678
4904,0,1710159866.2783358
4905,0,1710159866.2788138
4906,0,1710159866.2792697
4907,0,1710159866.2797592
4908,0,1710159866.2802188
4909,0,1710159866.2806752
4910,0,1710159866.281145
4911,0,1710159866.2816238
4912,0,1710159866.2820902
4913,0,1710159866.282535
4914,0,1710159866.2830033
4915,0,1710159866.283475
4916,0,1710159866.2839186
4917,0,1710159866.2843635
4918,0,1710159866.2848675
4919,0,1710159866.2854397
4920,0,1710159866.2859282
4921,0,1710159866.286388
4922,0,1710159866.2869115
4923,0,1710159866.2873824
4924,0,1710159866.2878425
4925,0,1710159866.2882986
4926,0,1710159866.288777
4927,0,1710159866.2892404
4928,0,1710159866.2897062
4929,0,1710159866.2901864
4930,0,1710159866.2906768
4931,0,1710159866.291131
4932,0,1710159866.291593
4933,0,1710159866.2920618
4934,0,1710159866.2925224
4935,0,1710159866.2929854
4936,0,1710159866.293491
4937,0,1710159866.2939582
4938,0,1710159866.2944157
4939,0,1710159866.2948966
4940,0,1710159866.2953758
4941,0,1710159866.2958508
4942,0,1710159866.2963154
4943,0,1710159866.296774
4944,0,1710159866.2971964
4945,0,1710159866.2976756
4946,0,1710159866.2981553
4947,0,1710159866.2986078
4948,0,1710159866.2990687
4949,0,1710159866.2995188
4950,0,1710159866.299961
4951,0,1710159866.3004203
4952,0,1710159866.300899
4953,0,1710159866.3015156
4954,0,1710159866.30199
4955,0,1710159866.3024526
4956,0,1710159866.3029509
4957,0,1710159866.3033779
4958,0,1710159866.30383
4959,0,1710159866.3042896
4960,0,1710159866.3047497
4961,0,1710159866.3052297
4962,0,1710159866.305687
4963,0,1710159866.3061647
4964,0,1710159866.3066409
4965,0,1710159866.3071034
4966,0,1710159866.307603
4967,0,1710159866.3080711
4968,0,1710159866.3085344
4969,0,1710159866.3091505
4970,0,1710159866.309622
4971,0,1710159866.310108
4972,0,1710159866.3109465
4973,0,1710159866.311552
4974,0,1710159866.3121042
4975,0,1710159866.3127701
4976,0,1710159866.3133821
4977,0,1710159866.3138878
4978,0,1710159866.3144195
4979,0,1710159866.3149278
4980,0,1710159866.315441
4981,0,1710159866.3159401
4982,0,1710159866.31644
4983,0,1710159866.3169446
4984,0,1710159866.3174415
4985,0,1710159866.317945
4986,0,1710159866.3184462
4987,0,1710159866.3189452
4988,0,1710159866.3194325
4989,0,1710159866.3199322
4990,0,1710159866.3204029
4991,0,1710159866.3210406
4992,0,1710159866.3216033
4993,0,1710159866.3222423
4994,0,1710159866.322759
4995,0,1710159866.3232393
4996,0,1710159866.323797
4997,0,1710159866.3242872
4998,0,1710159866.3247626
4999,0,1710159866.3252344
5000,0,1710159866.3256862
5001,0,1710159866.3261757
5002,0,1710159866.3266714
5003,0,1710159866.327154
5004,0,1710159866.327623
5005,0,1710159866.328082
5006,0,1710159866.3285692
5007,0,1710159866.3290472
5008,0,1710159866.3295145
5009,0,1710159866.329979
5010,0,1710159866.3304248
5011,0,1710159866.330903
5012,0,1710159866.3313823
5013,0,1710159866.3318503
5014,0,1710159866.3323183
5015,0,1710159866.3328233
5016,0,1710159866.3332958
5017,0,1710159866.3337615
5018,0,1710159866.3342264
5019,0,1710159866.3347278
5020,0,1710159866.3352034
5021,0,1710159866.3356452
5022,0,1710159866.3362195
5023,0,1710159866.3367672
5024,0,1710159866.3372285
5025,0,1710159866.3376932
5026,0,1710159866.3381808
5027,0,1710159866.3386464
5028,0,1710159866.33911
5029,0,1710159866.3395705
5030,0,1710159866.3400552
5031,0,1710159866.3405254
5032,0,1710159866.3409698
5033,0,1710159866.3414357
5034,0,1710159866.3418944
5035,0,1710159866.3423975
5036,0,1710159866.3429031
5037,0,1710159866.3433764
5038,0,1710159866.343878
5039,0,1710159866.3443563
5040,0,1710159866.3448248
5041,0,1710159866.3452895
5042,0,1710159866.3457673
5043,0,1710159866.346246
5044,0,1710159866.3467321
5045,0,1710159866.347213
5046,0,1710159866.3479118
5047,0,1710159866.348388
5048,0,1710159866.3488605
5049,0,1710159866.3493617
5050,0,1710159866.349835
5051,0,1710159866.3503058
5052,0,1710159866.3509088
5053,0,1710159866.3514967
5054,0,1710159866.351976
5055,0,1710159866.352489
5056,0,1710159866.3529596
5057,0,1710159866.3534803
5058,0,1710159866.354108
5059,0,1710159866.3548288
5060,0,1710159866.355354
5061,0,1710159866.355854
5062,0,1710159866.3564038
5063,0,1710159866.3569152
5064,0,1710159866.3573844
5065,0,1710159866.3578622
5066,0,1710159866.3583884
5067,0,1710159866.3588767
5068,0,1710159866.3593447
5069,0,1710159866.3598194
5070,0,1710159866.3602757
5071,0,1710159866.360778
5072,0,1710159866.3612542
5073,0,1710159866.3617
5074,0,1710159866.3621662
5075,0,1710159866.3626268
5076,0,1710159866.3631206
5077,0,1710159866.3635914
5078,0,1710159866.3640943
5079,0,1710159866.3645928
5080,0,1710159866.3650923
5081,0,1710159866.3655488
5082,0,1710159866.3660202
5083,0,1710159866.3667002
5084,0,1710159866.3671927
5085,0,1710159866.3676517
5086,0,1710159866.3684645
5087,0,1710159866.3691976
5088,0,1710159866.3697238
5089,0,1710159866.3702612
5090,0,1710159866.370771
5091,0,1710159866.3712926
5092,0,1710159866.371788
5093,0,1710159866.3722887
5094,0,1710159866.3727794
5095,0,1710159866.373273
5096,0,1710159866.3737314
5097,0,1710159866.3742497
5098,0,1710159866.3747861
5099,0,1710159866.3753083
5100,0,1710159866.3758347
5101,0,1710159866.3763578
5102,0,1710159866.3768659
5103,0,1710159866.3774364
5104,0,1710159866.3779712
5105,0,1710159866.378497
5106,0,1710159866.3791595
5107,0,1710159866.3796887
5108,0,1710159866.380192
5109,0,1710159866.3806586
5110,0,1710159866.3811705
5111,0,1710159866.3816721
5112,0,1710159866.3821654
5113,0,1710159866.3826404
5114,0,1710159866.3831346
5115,0,1710159866.3836458
5116,0,1710159866.384117
5117,0,1710159866.3845649
5118,0,1710159866.38506
5119,0,1710159866.3855743
5120,0,1710159866.386106
5121,0,1710159866.3867567
5122,0,1710159866.3873322
5123,0,1710159866.3878465
5124,0,1710159866.388359
5125,0,1710159866.3888395
5126,0,1710159866.3893263
5127,0,1710159866.389785
5128,0,1710159866.3902762
5129,0,1710159866.3907485
5130,0,1710159866.3912773
5131,0,1710159866.3918219
5132,0,1710159866.392347
5133,0,1710159866.392847
5134,0,1710159866.3933575
5135,0,1710159866.3938684
5136,0,1710159866.394409
5137,0,1710159866.394923
5138,0,1710159866.395432
5139,0,1710159866.3959308
5140,0,1710159866.3964257
5141,0,1710159866.3969226
5142,0,1710159866.397429
5143,0,1710159866.3979125
5144,0,1710159866.3983936
5145,0,1710159866.3988814
5146,0,1710159866.39939
5147,0,1710159866.3998837
5148,0,1710159866.4003243
5149,0,1710159866.4009254
5150,0,1710159866.4014144
5151,0,1710159866.4020011
5152,0,1710159866.4025092
5153,0,1710159866.403007
5154,0,1710159866.4034858
5155,0,1710159866.4039936
5156,0,1710159866.404482
5157,0,1710159866.4049668
5158,0,1710159866.4054365
5159,0,1710159866.4059203
5160,0,1710159866.4064105
5161,0,1710159866.4069068
5162,0,1710159866.4073803
5163,0,1710159866.4079046
5164,0,1710159866.4083984
5165,0,1710159866.4088883
5166,0,1710159866.4093823
5167,0,1710159866.4098296
5168,0,1710159866.4103374
5169,0,1710159866.410879
5170,0,1710159866.4113657
5171,0,1710159866.411834
5172,0,1710159866.4123337
5173,0,1710159866.412831
5174,0,1710159866.4133196
5175,0,1710159866.41377
5176,0,1710159866.4142792
5177,0,1710159866.4147902
5178,0,1710159866.4152813
5179,0,1710159866.4157639
5180,0,1710159866.4162765
5181,0,1710159866.4167745
5182,0,1710159866.4172745
5183,0,1710159866.4177725
5184,0,1710159866.4182758
5185,0,1710159866.4187696
5186,0,1710159866.4192605
5187,0,1710159866.4197135
5188,0,1710159866.4203057
5189,0,1710159866.420783
5190,0,1710159866.4213321
5191,0,1710159866.4217815
5192,0,1710159866.4222932
5193,0,1710159866.4228003
5194,0,1710159866.4232807
5195,0,1710159866.4237866
5196,0,1710159866.4242785
5197,0,1710159866.4247835
5198,0,1710159866.4252741
5199,0,1710159866.4257512
5200,0,1710159866.4262335
5201,0,1710159866.4267423
5202,0,1710159866.4272556
5203,0,1710159866.427749
5204,0,1710159866.4282336
5205,0,1710159866.4287124
5206,0,1710159866.4292147
5207,0,1710159866.4297085
5208,0,1710159866.4301922
5209,0,1710159866.4306376
5210,0,1710159866.4311204
5211,0,1710159866.4316263
5212,0,1710159866.432121
5213,0,1710159866.432605
5214,0,1710159866.4330888
5215,0,1710159866.4335952
5216,0,1710159866.434066
5217,0,1710159866.4345381
5218,0,1710159866.4350235
5219,0,1710159866.4355223
5220,0,1710159866.4359767
5221,0,1710159866.4365492
5222,0,1710159866.4370697
5223,0,1710159866.4375687
5224,0,1710159866.4380603
5225,0,1710159866.4385314
5226,0,1710159866.4390242
5227,0,1710159866.439521
5228,0,1710159866.4400318
5229,0,1710159866.4405043
5230,0,1710159866.4409842
5231,0,1710159866.441465
5232,0,1710159866.4419549
5233,0,1710159866.4424374
5234,0,1710159866.4429636
5235,0,1710159866.4435003
5236,0,1710159866.4440017
5237,0,1710159866.4444833
5238,0,1710159866.4449637
5239,0,1710159866.4454603
5240,0,1710159866.4459743
5241,0,1710159866.446473
5242,0,1710159866.4469724
5243,0,1710159866.4474819
5244,0,1710159866.4479828
5245,0,1710159866.448647
5246,0,1710159866.449247
5247,0,1710159866.4497344
5248,0,1710159866.450228
5249,0,1710159866.4507532
5250,0,1710159866.4512458
5251,0,1710159866.4517107
5252,0,1710159866.4522462
5253,0,1710159866.4528708
5254,0,1710159866.453347
5255,0,1710159866.4538562
5256,0,1710159866.4543884
5257,0,1710159866.4549193
5258,0,1710159866.4554255
5259,0,1710159866.455893
5260,0,1710159866.456408
5261,0,1710159866.4569228
5262,0,1710159866.4574208
5263,0,1710159866.458119
5264,0,1710159866.4586337
5265,0,1710159866.4592059
5266,0,1710159866.4597785
5267,0,1710159866.4603674
5268,0,1710159866.4609165
5269,0,1710159866.4614475
5270,0,1710159866.462119
5271,0,1710159866.4626458
5272,0,1710159866.4631555
5273,0,1710159866.4636712
5274,0,1710159866.4641724
5275,0,1710159866.4646797
5276,0,1710159866.4652226
5277,0,1710159866.465725
5278,0,1710159866.4662435
5279,0,1710159866.466707
5280,0,1710159866.467173
5281,0,1710159866.4676783
5282,0,1710159866.4681923
5283,0,1710159866.4686704
5284,0,1710159866.4694295
5285,0,1710159866.4699764
5286,0,1710159866.4704607
5287,0,1710159866.471101
5288,0,1710159866.4718544
5289,0,1710159866.4724042
5290,0,1710159866.472937
5291,0,1710159866.4734352
5292,0,1710159866.473933
5293,0,1710159866.4744294
5294,0,1710159866.4749317
5295,0,1710159866.4754274
5296,0,1710159866.4759212
5297,0,1710159866.476438
5298,0,1710159866.4769385
5299,0,1710159866.477412
5300,0,1710159866.4778597
5301,0,1710159866.478373
5302,0,1710159866.4788246
5303,0,1710159866.4792814
5304,0,1710159866.4797363
5305,0,1710159866.4801843
5306,0,1710159866.4806218
5307,0,1710159866.4811149
5308,0,1710159866.4815936
5309,0,1710159866.4820535
5310,0,1710159866.4825203
5311,0,1710159866.4829943
5312,0,1710159866.4834406
5313,0,1710159866.4838645
5314,0,1710159866.4842846
5315,0,1710159866.4848452
5316,0,1710159866.485338
5317,0,1710159866.4857953
5318,0,1710159866.4866204
5319,0,1710159866.4876344
5320,0,1710159866.4885418
5321,0,1710159866.489356
5322,0,1710159866.4901652
5323,0,1710159866.4908917
5324,0,1710159866.4915364
5325,0,1710159866.4921575
5326,0,1710159866.492652
5327,0,1710159866.4931064
5328,0,1710159866.49362
5329,0,1710159866.4941816
5330,0,1710159866.4946704
5331,0,1710159866.495128
5332,0,1710159866.4956117
5333,0,1710159866.4960797
5334,0,1710159866.4965622
5335,0,1710159866.497035
5336,0,1710159866.4975152
5337,0,1710159866.4979439
5338,0,1710159866.4984388
5339,0,1710159866.4989471
5340,0,1710159866.4994168
5341,0,1710159866.499886
5342,0,1710159866.5003507
5343,0,1710159866.5007935
5344,0,1710159866.5012846
5345,0,1710159866.50178
5346,0,1710159866.502422
5347,0,1710159866.5028737
5348,0,1710159866.5033422
5349,0,1710159866.5038564
5350,0,1710159866.504312
5351,0,1710159866.5047789
5352,0,1710159866.5053031
5353,0,1710159866.5057776
5354,0,1710159866.5062635
5355,0,1710159866.506731
5356,0,1710159866.5072074
5357,0,1710159866.507715
5358,0,1710159866.5081682
5359,0,1710159866.5086281
5360,0,1710159866.5090923
5361,0,1710159866.5095484
5362,0,1710159866.5100265
5363,0,1710159866.510496
5364,0,1710159866.5109887
5365,0,1710159866.5115006
5366,0,1710159866.511976
5367,0,1710159866.5124815
5368,0,1710159866.5129497
5369,0,1710159866.5134366
5370,0,1710159866.5139215
5371,0,1710159866.5144198
5372,0,1710159866.5149047
5373,0,1710159866.5153863
5374,0,1710159866.5158784
5375,0,1710159866.5163543
5376,0,1710159866.5168176
5377,0,1710159866.5172896
5378,0,1710159866.5177894
5379,0,1710159866.5182707
5380,0,1710159866.5187545
5381,0,1710159866.5192337
5382,0,1710159866.5197344
5383,0,1710159866.520209
5384,0,1710159866.520688
5385,0,1710159866.5212471
5386,0,1710159866.5217087
5387,0,1710159866.5222533
5388,0,1710159866.5227416
5389,0,1710159866.5231905
5390,0,1710159866.5236804
5391,0,1710159866.5241659
5392,0,1710159866.52463
5393,0,1710159866.5251112
5394,0,1710159866.525586
5395,0,1710159866.5260766
5396,0,1710159866.5265357
5397,0,1710159866.5270202
5398,0,1710159866.5274951
5399,0,1710159866.5279741
5400,0,1710159866.5284777
5401,0,1710159866.5289578
5402,0,1710159866.5294385
5403,0,1710159866.5299501
5404,0,1710159866.5304368
5405,0,1710159866.530934
5406,0,1710159866.5314076
5407,0,1710159866.531875
5408,0,1710159866.5323145
5409,0,1710159866.532797
5410,0,1710159866.5333743
5411,0,1710159866.5339172
5412,0,1710159866.534413
5413,0,1710159866.5349066
5414,0,1710159866.5354419
5415,0,1710159866.5359876
5416,0,1710159866.5365987
5417,0,1710159866.5373876
5418,0,1710159866.5382097
5419,0,1710159866.538753
5420,0,1710159866.5392435
5421,0,1710159866.5397267
5422,0,1710159866.5401826
5423,0,1710159866.5406566
5424,0,1710159866.5411403
5425,0,1710159866.5416074
5426,0,1710159866.5420933
5427,0,1710159866.5425997
5428,0,1710159866.5431614
5429,0,1710159866.5437114
5430,0,1710159866.5442278
5431,0,1710159866.5447626
5432,0,1710159866.545309
5433,0,1710159866.5458345
5434,0,1710159866.5463617
5435,0,1710159866.54689
5436,0,1710159866.54737
5437,0,1710159866.5478518
5438,0,1710159866.5483286
5439,0,1710159866.54881
5440,0,1710159866.5493097
5441,0,1710159866.549815
5442,0,1710159866.5503125
5443,0,1710159866.550811
5444,0,1710159866.551323
5445,0,1710159866.5518167
5446,0,1710159866.5522447
5447,0,1710159866.5528476
5448,0,1710159866.5533562
5449,0,1710159866.55386
5450,0,1710159866.5543125
5451,0,1710159866.554794
5452,0,1710159866.5552466
5453,0,1710159866.5557022
5454,0,1710159866.5561988
5455,0,1710159866.5566645
5456,0,1710159866.5571377
5457,0,1710159866.5576217
5458,0,1710159866.5580816
5459,0,1710159866.5585456
5460,0,1710159866.5591114
5461,0,1710159866.5596263
5462,0,1710159866.560121
5463,0,1710159866.5606005
5464,0,1710159866.5610738
5465,0,1710159866.5615785
5466,0,1710159866.5620785
5467,0,1710159866.562541
5468,0,1710159866.563029
5469,0,1710159866.5635228
5470,0,1710159866.563986
5471,0,1710159866.5644734
5472,0,1710159866.5649474
5473,0,1710159866.5654244
5474,0,1710159866.5659144
5475,0,1710159866.5664048
5476,0,1710159866.5668833
5477,0,1710159866.5673769
5478,0,1710159866.5678246
5479,0,1710159866.5683467
5480,0,1710159866.5688903
5481,0,1710159866.5693996
5482,0,1710159866.5698934
5483,0,1710159866.5703754
5484,0,1710159866.570871
5485,0,1710159866.5713658
5486,0,1710159866.5718527
5487,0,1710159866.57233
5488,0,1710159866.5728066
5489,0,1710159866.5732892
5490,0,1710159866.5737555
5491,0,1710159866.5742314
5492,0,1710159866.5747402
5493,0,1710159866.5752504
5494,0,1710159866.5757542
5495,0,1710159866.5762389
5496,0,1710159866.5767143
5497,0,1710159866.5771875
5498,0,1710159866.5776703
5499,0,1710159866.5781562
5500,0,1710159866.5786257
5501,0,1710159866.579096
5502,0,1710159866.5795827
5503,0,1710159866.5800753
5504,0,1710159866.580559
5505,0,1710159866.5810466
5506,0,1710159866.5815158
5507,0,1710159866.58201
5508,0,1710159866.582502
5509,0,1710159866.5830097
5510,0,1710159866.5834854
5511,0,1710159866.583907
5512,0,1710159866.5844488
5513,0,1710159866.5850637
5514,0,1710159866.58555
5515,0,1710159866.5860193
5516,0,1710159866.5864973
5517,0,1710159866.58701
5518,0,1710159866.587496
5519,0,1710159866.5879602
5520,0,1710159866.5884302
5521,0,1710159866.5889115
5522,0,1710159866.5893898
5523,0,1710159866.5897996
5524,0,1710159866.5903058
5525,0,1710159866.590799
5526,0,1710159866.591297
5527,0,1710159866.5917687
5528,0,1710159866.5922318
5529,0,1710159866.5927227
5530,0,1710159866.5932088
5531,0,1710159866.5936918
5532,0,1710159866.5941532
5533,0,1710159866.5946374
5534,0,1710159866.59515
5535,0,1710159866.5956225
5536,0,1710159866.5960917
5537,0,1710159866.5965645
5538,0,1710159866.5970604
5539,0,1710159866.597509
5540,0,1710159866.5979562
5541,0,1710159866.598423
5542,0,1710159866.598908
5543,0,1710159866.5994065
5544,0,1710159866.5998676
5545,0,1710159866.6003652
5546,0,1710159866.6009438
5547,0,1710159866.6014562
5548,0,1710159866.6019342
5549,0,1710159866.6024022
5550,0,1710159866.6028788
5551,0,1710159866.6033776
5552,0,1710159866.6038644
5553,0,1710159866.6043448
5554,0,1710159866.6048205
5555,0,1710159866.60532
5556,0,1710159866.6057372
5557,0,1710159866.6063387
5558,0,1710159866.6068516
5559,0,1710159866.6073678
5560,0,1710159866.6078937
5561,0,1710159866.608418
5562,0,1710159866.6089365
5563,0,1710159866.6094372
5564,0,1710159866.6100497
5565,0,1710159866.6105375
5566,0,1710159866.6110349
5567,0,1710159866.6115346
5568,0,1710159866.6120124
5569,0,1710159866.6124966
5570,0,1710159866.61299
5571,0,1710159866.613483
5572,0,1710159866.6139667
5573,0,1710159866.6144435
5574,0,1710159866.6149786
5575,0,1710159866.6154816
5576,0,1710159866.6159673
5577,0,1710159866.61646
5578,0,1710159866.6169717
5579,0,1710159866.6174672
5580,0,1710159866.6179433
5581,0,1710159866.618427
5582,0,1710159866.6189594
5583,0,1710159866.6194568
5584,0,1710159866.6199024
5585,0,1710159866.6204262
5586,0,1710159866.6209302
5587,0,1710159866.621457
5588,0,1710159866.6218953
